,act,act_rel,act_type,chembl_id,dude_id,dude_smiles,name,rdkit_smiles,rdkit_smiles_template,score,subset,uniprot_id,unit
252,20,=,IC50,CHEMBL390662,fa7,c1ccc(cc1)CNC(=O)Cn2c(c(nc(c2=O)NC3CCC3)Cl)c4cccc(c4)N,385489,Nc1cccc(-c2c(Cl)nc(NC3CCC3)c(=O)n2CC(=O)NCc2ccccc2)c1,Nc1cccc(-c2c(Cl)nc(NC3CCC3)c(=O)n2CC(=O)NCc2ccccc2)c1,-41.67,actives,P08709,nM
253,20,=,Ki,CHEMBL122548,fa7,CC(c1ccc(cc1)C(=O)Nc2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202418,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(C(=O)Nc2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(C(=O)Nc2ccccc2)cc1,-41.58,actives,P08709,nM
254,270,=,Ki,CHEMBL208702,fa7,c1ccc(cc1)CCNC(=O)NCc2cccc(c2)c3cccc(c3O)c4cc-5c[nH]ccc5n4,348115,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)NCCc5ccccc5)c4)c3O)cc-2c1,O=C(NCCc1ccccc1)NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1,-41.55,actives,P08709,nM
255,20,=,IC50,CHEMBL390662,fa7,c1ccc(cc1)CNC(=O)Cn2c(c(nc(c2=O)NC3CCC3)Cl)c4cccc(c4)N,385489,Nc1cccc(-c2c(Cl)nc(NC3CCC3)c(=O)n2CC(=O)NCc2ccccc2)c1,Nc1cccc(-c2c(Cl)nc(NC3CCC3)c(=O)n2CC(=O)NCc2ccccc2)c1,-41.48,actives,P08709,nM
256,770,=,IC50,CHEMBL133623,fa7,c1ccc(cc1)CNc2c(=O)n(c(c(n2)Cl)c3ccccc3)CC(=O)NCc4ccc(cc4)C(=N)N,216906,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,-41.43,actives,P08709,nM
257,110,=,Ki,CHEMBL383382,fa7,CCOc1cc(cc(c1)OC2CCC(CC2)O)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333021,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-41.43,actives,P08709,nM
258,850,=,Ki,CHEMBL378108,fa7,c1ccc(cc1)C(C(=O)NCc2cccc(c2)c3cccc(c3O)c4cc-5c[nH]ccc5n4)O,348135,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)C(O)c5ccccc5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)C(O)c1ccccc1,-41.43,actives,P08709,nM
259,155,=,Ki,CHEMBL210633,fa7,c1cc(cc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3)CNC(=O)Nc5cccnc5,347786,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)Nc5cccnc5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)Nc1cccnc1,-41.40,actives,P08709,nM
260,15,=,Ki,CHEMBL526453,fa7,CC[C@H](C)[C@H](C(=O)N[C@@H](CCSC)C(=O)NCc1ccc(cc1)C(=N)N)NS(=O)(=O)Cc2ccccc2,510906,[H][C@@](CCSC)(NC(=O)[C@@]([H])(NS(=O)(=O)Cc1ccccc1)[C@@]([H])(C)CC)C(=O)NCc1ccc(C(=N)N)cc1,CC[C@H](C)[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCSC)C(=O)NCc1ccc(C(=N)N)cc1,-41.40,actives,P08709,nM
261,65,=,Ki,CHEMBL198844,fa7,C#Cc1cc(cc(c1)O[C@H]2CCOC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,332955,[H][C@]1(Oc2cc(C#C)cc(C(Nc3ccc(C(=N)N)cc3)C(=O)O)c2)CCOC1,C#Cc1cc(O[C@H]2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-41.35,actives,P08709,nM
262,83,=,Ki,CHEMBL332983,fa7,CC(c1ccc(cc1)Oc2ccc(cc2)OC)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,203101,COc1ccc(Oc2ccc(C(C)NC(=O)CNC(=O)Nc3ccc(C(=N)N)cc3)cc2)cc1,COc1ccc(Oc2ccc(C(C)NC(=O)CNC(=O)Nc3ccc(C(=N)N)cc3)cc2)cc1,-41.34,actives,P08709,nM
263,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-41.30,actives,P08709,nM
264,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-41.27,actives,P08709,nM
265,300,=,Ki,CHEMBL377956,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O,345231,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc([N+](=O)[O-])c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1,-41.18,actives,P08709,nM
266,20,=,Ki,CHEMBL204723,fa7,c1ccc(cc1)NC(=O)NCc2cccc(c2)c3cc(cc(c3O)c4cc5c([nH]4)ccc(n5)N)CC(=O)O,345203,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4ccccc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5ccccc5)c4)c3O)cc2n1,-41.17,actives,P08709,nM
267,20,=,Ki,CHEMBL204723,fa7,c1ccc(cc1)NC(=O)NCc2cccc(c2)c3cc(cc(c3O)c4cc5c([nH]4)ccc(n5)N)CC(=O)O,345203,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4ccccc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5ccccc5)c4)c3O)cc2n1,-41.06,actives,P08709,nM
268,256,=,Ki,CHEMBL338641,fa7,CC(c1cccc(c1)OCc2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,203106,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1cccc(OCc2ccccc2)c1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1cccc(OCc2ccccc2)c1,-41.04,actives,P08709,nM
269,54,=,Ki,CHEMBL206232,fa7,Cc1cccc(c1)NC(=O)Cc2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O,341927,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(CC(=O)Nc3cccc(C)c3)c2O)nc2cc(C(=N)N)ccc21,Cc1cccc(NC(=O)Cc2cc(C(CC(=O)O)C(=O)O)cc(-c3nc4cc(C(=N)N)ccc4[nH]3)c2O)c1,-40.94,actives,P08709,nM
270,0.078,=,Ki,CHEMBL73737,fa7,c1cc(cc(c1)N)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)Cl,114964,[H]n1c(-c2cc(Cl)cc(-c3cccc(N)c3)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(Cl)cc(-c4cccc(N)c4)c3O)nc2c1,-40.93,actives,P08709,nM
271,282,=,Ki,CHEMBL196182,fa7,c1ccc2c(c1)cccc2C(=O)N(CCC[n+]3cc[nH]c3)Cc4ccc5ccc(cc5c4)C(=N)N,326153,[H]n1cc[n+](CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCC[n+]3cc[nH]c3)C(=O)c3cccc4ccccc34)cc2c1,-40.89,actives,P08709,nM
272,770,=,IC50,CHEMBL133623,fa7,c1ccc(cc1)CNc2c(=O)n(c(c(n2)Cl)c3ccccc3)CC(=O)NCc4ccc(cc4)C(=N)N,216906,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1,-40.89,actives,P08709,nM
273,282,=,Ki,CHEMBL196182,fa7,c1ccc2c(c1)cccc2C(=O)N(CCC[n+]3cc[nH]c3)Cc4ccc5ccc(cc5c4)C(=N)N,326153,[H]n1cc[n+](CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCC[n+]3cc[nH]c3)C(=O)c3cccc4ccccc34)cc2c1,-40.85,actives,P08709,nM
274,72,=,Ki,CHEMBL208951,fa7,c1ccc(cc1)CN(C(=O)NCc2cccc(c2)c3cccc(c3O)c4cc-5c[nH]ccc5n4)O,348136,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)N(O)Cc5ccccc5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)N(O)Cc1ccccc1,-40.76,actives,P08709,nM
275,23,=,Ki,CHEMBL122599,fa7,CC(c1ccc(cc1)OCc2cccc(c2)Cl)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,203099,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(OCc2cccc(Cl)c2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(OCc2cccc(Cl)c2)cc1,-40.68,actives,P08709,nM
276,89,=,IC50,CHEMBL224485,fa7,CC(C)CNC(=O)c1ccc(c(c1)C(=O)O)c2ccccc2C(=O)Nc3ccc(cc3)C(=N)N,375399,CC(C)CNC(=O)c1ccc(-c2ccccc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,CC(C)CNC(=O)c1ccc(-c2ccccc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,-40.67,actives,P08709,nM
277,118,=,IC50,CHEMBL140009,fa7,CC(C)Nc1ccc(n(c1=O)CC(=O)NCc2ccc(cc2)C(=N)N)c3cc(cc(c3)N)C(=O)O,236814,CC(C)Nc1ccc(-c2cc(N)cc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,CC(C)Nc1ccc(-c2cc(N)cc(C(=O)O)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,-40.65,actives,P08709,nM
278,65,=,Ki,CHEMBL198844,fa7,C#Cc1cc(cc(c1)O[C@H]2CCOC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,332955,[H][C@]1(Oc2cc(C#C)cc(C(Nc3ccc(C(=N)N)cc3)C(=O)O)c2)CCOC1,C#Cc1cc(O[C@H]2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-40.62,actives,P08709,nM
279,180,=,IC50,CHEMBL130346,fa7,c1ccc(cc1)c2c(nc(c(=O)n2CC(=O)NCc3ccc(cc3)C(=N)N)NCCc4ccccc4Cl)Cl,216541,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3Cl)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3Cl)c2=O)cc1,-40.62,actives,P08709,nM
280,220,=,Ki,CHEMBL379809,fa7,c1ccc(cc1)C(CO)C(=O)NCc2cccc(c2)c3cccc(c3O)c4cc-5c[nH]ccc5n4,348141,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)C(CO)c5ccccc5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)C(CO)c1ccccc1,-40.62,actives,P08709,nM
281,190,=,Ki,CHEMBL199271,fa7,CCOc1cc(cc(c1)OCC)C(C(=O)O)Nc2ccc(cc2)C(=N)N,333013,CCOc1cc(OCC)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(OCC)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-40.61,actives,P08709,nM
282,270,=,Ki,CHEMBL208702,fa7,c1ccc(cc1)CCNC(=O)NCc2cccc(c2)c3cccc(c3O)c4cc-5c[nH]ccc5n4,348115,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)NCCc5ccccc5)c4)c3O)cc-2c1,O=C(NCCc1ccccc1)NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1,-40.60,actives,P08709,nM
283,61,=,Ki,CHEMBL199268,fa7,COc1cc(ccc1OCc2ccccc2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333366,COc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,COc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,-40.47,actives,P08709,nM
284,110,=,Ki,CHEMBL383382,fa7,CCOc1cc(cc(c1)OC2CCC(CC2)O)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333021,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-40.36,actives,P08709,nM
285,17,=,Ki,CHEMBL214352,fa7,c1cc(c(c(c1)c2cc3cc(ccc3[nH]2)C(=N)N)O)c4cc(ccc4O)CNC(=O)N5CCOCC5,352913,[H]n1c(-c2cccc(-c3cc(CNC(=O)N4CCOCC4)ccc3O)c2O)cc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cccc(-c4cc(CNC(=O)N5CCOCC5)ccc4O)c3O)cc2c1,-40.34,actives,P08709,nM
286,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-40.30,actives,P08709,nM
287,38,=,Ki,CHEMBL382278,fa7,C#Cc1cc(cc(c1)OC2CCOCC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,332987,C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-40.18,actives,P08709,nM
288,62,=,Ki,CHEMBL378366,fa7,c1cc(cc(c1)c2cc(cc(c2O)c3cc4c([nH]3)ccc(n4)N)CC(=O)O)CNC(=O)Nc5cccnc5,345208,[H]n1c(-c2cc(CC(=O)O)cc(-c3cccc(CNC(=O)Nc4cccnc4)c3)c2O)cc2nc(N)ccc21,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(CNC(=O)Nc5cccnc5)c4)c3O)cc2n1,-40.16,actives,P08709,nM
289,34,=,Ki,CHEMBL330943,fa7,CC(c1ccc(cc1)NC(=O)c2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202481,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2ccccc2)cc1,-40.13,actives,P08709,nM
290,0.078,=,Ki,CHEMBL73737,fa7,c1cc(cc(c1)N)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)Cl,114964,[H]n1c(-c2cc(Cl)cc(-c3cccc(N)c3)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(Cl)cc(-c4cccc(N)c4)c3O)nc2c1,-40.10,actives,P08709,nM
291,160,=,Ki,CHEMBL206310,fa7,c1cc(cc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3)CNC(=O)Nc5cccs5,347753,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)Nc5cccs5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)Nc1cccs1,-40.09,actives,P08709,nM
292,180,=,IC50,CHEMBL130346,fa7,c1ccc(cc1)c2c(nc(c(=O)n2CC(=O)NCc3ccc(cc3)C(=N)N)NCCc4ccccc4Cl)Cl,216541,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3Cl)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCc3ccccc3Cl)c2=O)cc1,-40.09,actives,P08709,nM
293,78,=,Ki,CHEMBL122854,fa7,CC(c1ccc(cc1)Oc2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202645,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(Oc2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(Oc2ccccc2)cc1,-40.08,actives,P08709,nM
294,460,=,Ki,CHEMBL202010,fa7,c1ccc2c(c1)[nH]c(n2)c3[nH]c4ccc(cc4n3)C(=N)N,338850,[H]n1c(-c2nc3cc(C(=N)N)ccc3n2[H])nc2ccccc21,N=C(N)c1ccc2[nH]c(-c3nc4ccccc4[nH]3)nc2c1,-40.08,actives,P08709,nM
295,500,=,IC50,CHEMBL137487,fa7,c1ccc(cc1)CNc2ccc(c(c2F)CC(=O)NCc3ccc(cc3)C(=N)N)c4cccc(c4)N,226184,N=C(N)c1ccc(CNC(=O)Cc2c(-c3cccc(N)c3)ccc(NCc3ccccc3)c2F)cc1,N=C(N)c1ccc(CNC(=O)Cc2c(-c3cccc(N)c3)ccc(NCc3ccccc3)c2F)cc1,-40.07,actives,P08709,nM
296,460,=,Ki,CHEMBL202010,fa7,c1ccc2c(c1)[nH]c(n2)c3[nH]c4ccc(cc4n3)C(=N)N,338850,[H]n1c(-c2nc3cc(C(=N)N)ccc3n2[H])nc2ccccc21,N=C(N)c1ccc2[nH]c(-c3nc4ccccc4[nH]3)nc2c1,-40.03,actives,P08709,nM
297,34,=,Ki,CHEMBL330943,fa7,CC(c1ccc(cc1)NC(=O)c2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202481,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2ccccc2)cc1,-40.00,actives,P08709,nM
298,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-39.98,actives,P08709,nM
299,12,=,Ki,CHEMBL429152,fa7,CC(c1ccc(cc1)NC(=O)c2cccc(c2)Oc3ccccc3)NC(=O)CNC(=O)Nc4ccc(cc4)C(=N)N,202632,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,-39.93,actives,P08709,nM
300,65,=,Ki,CHEMBL198844,fa7,C#Cc1cc(cc(c1)O[C@H]2CCOC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,332955,[H][C@]1(Oc2cc(C#C)cc(C(Nc3ccc(C(=N)N)cc3)C(=O)O)c2)CCOC1,C#Cc1cc(O[C@H]2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-39.87,actives,P08709,nM
301,150,=,IC50,CHEMBL376806,fa7,CC(C)C[C@@H](C(=O)O)NC(=O)c1ccc(c(c1)C(=O)O)c2ccc(cc2C(=O)Nc3cccc(c3)C(=O)N)NC,375494,[H][C@@](CC(C)C)(NC(=O)c1ccc(-c2ccc(NC)cc2C(=O)Nc2cccc(C(N)=O)c2)c(C(=O)O)c1)C(=O)O,CNc1ccc(-c2ccc(C(=O)N[C@@H](CC(C)C)C(=O)O)cc2C(=O)O)c(C(=O)Nc2cccc(C(N)=O)c2)c1,-39.83,actives,P08709,nM
302,60,=,Ki,CHEMBL198637,fa7,CCc1cc(cc(c1)OC2CCOCC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333030,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-39.75,actives,P08709,nM
303,900,=,Ki,CHEMBL202433,fa7,c1cc2c(cc1C(=N)N)nc([nH]2)c3c[nH]cn3,338771,[H]n1cnc(-c2nc3cc(C(=N)N)ccc3n2[H])c1,N=C(N)c1ccc2[nH]c(-c3c[nH]cn3)nc2c1,-39.68,actives,P08709,nM
304,1,=,Ki,CHEMBL206387,fa7,c1cc(c(cc1CNC(=O)N)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O)O,344041,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cc(CNC(N)=O)ccc3O)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cc(CNC(N)=O)ccc4O)c3O)nc2c1,-39.66,actives,P08709,nM
305,305,=,Ki,CHEMBL195314,fa7,c1ccc2c(c1)cccc2C(=O)N(CCc3c[nH]cn3)Cc4ccc5ccc(cc5c4)C(=N)N,325966,[H]n1cnc(CCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCc3c[nH]cn3)C(=O)c3cccc4ccccc34)cc2c1,-39.61,actives,P08709,nM
306,900,=,Ki,CHEMBL202433,fa7,c1cc2c(cc1C(=N)N)nc([nH]2)c3c[nH]cn3,338771,[H]n1cnc(-c2nc3cc(C(=N)N)ccc3n2[H])c1,N=C(N)c1ccc2[nH]c(-c3c[nH]cn3)nc2c1,-39.61,actives,P08709,nM
307,900,=,Ki,CHEMBL202433,fa7,c1cc2c(cc1C(=N)N)nc([nH]2)c3c[nH]cn3,338771,[H]n1cnc(-c2nc3cc(C(=N)N)ccc3n2[H])c1,N=C(N)c1ccc2[nH]c(-c3c[nH]cn3)nc2c1,-39.60,actives,P08709,nM
308,130,=,Ki,CHEMBL199235,fa7,CCOc1cc(cc(c1)C(C(=O)O)Nc2ccc(cc2)C(=N)N)c3ccccc3,333189,CCOc1cc(-c2ccccc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(-c2ccccc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-39.58,actives,P08709,nM
309,180,=,Ki,CHEMBL199277,fa7,CCOc1cc(cc(c1)OC2CCN(CC2)S(=O)(=O)C)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333047,CCOc1cc(OC2CCN(S(C)(=O)=O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(OC2CCN(S(C)(=O)=O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-39.48,actives,P08709,nM
310,335,=,Ki,CHEMBL208701,fa7,CCCCCNC(=O)NCc1cccc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3,348114,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)NCCCCC)c4)c3O)cc-2c1,CCCCCNC(=O)NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1,-39.46,actives,P08709,nM
311,74,=,Ki,CHEMBL46148,fa7,c1ccc2c(c1)[nH]c(n2)Cc3[nH]c4ccc(cc4n3)C(=N)N,74768,[H]n1c(Cc2nc3cc(C(=N)N)ccc3n2[H])nc2ccccc21,N=C(N)c1ccc2[nH]c(Cc3nc4ccccc4[nH]3)nc2c1,-39.46,actives,P08709,nM
312,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-39.43,actives,P08709,nM
313,15,=,IC50,CHEMBL193985,fa7,CC(C)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)NC(C)CCc4ccccc4)F,326871,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,-39.43,actives,P08709,nM
314,610,=,Ki,CHEMBL207393,fa7,c1cc(cc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3)CNC(=O)C(CO)c5cccnc5,348142,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)C(CO)c5cccnc5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)C(CO)c1cccnc1,-39.34,actives,P08709,nM
